customer_tweet_id,customer_author_id,brand_tweet_id,current_customer_message,conversation_context,historical_brand_response,candidate_intent,candidate_action,escalation_signals,context_turn_count,ambiguity_score,gold_intent,gold_action,gold_handling,gold_reason,gold_evidence_sufficient
382796,206723,382798,"@AmazonHelp YOU are the ones getting terrible customer service. You have sold me a service but chosen a partner who can’t help you deliver it,literally.","Customer: @AmazonHelp I use Prime for free 2 day shipping. If I’m getting “7 day if ever” shipping, then I am just making a $99 donation to Amazon each year.
AmazonHelp: @206723 Please reach out to us via phone here: https://t.co/hApLpMlfHN so we're able to contact the carrier on your behalf. ^KP
Customer: @AmazonHelp YOU are the ones getting terrible customer service. You have sold me a service but chosen a partner who can’t help you deliver it,literally.",@206723 Please keep us posted on this delivery! We want to make sure this has been looked into properly! ^FR,shipping,other,explicit_human_request|high_frustration,3,1,,,,,
234175,171760,234178,"@AmazonHelp There's just an option to select yes or no for 'Is your problem resolved?' Here, check https://t.co/fziqeo8dOp","Customer: @AmazonHelp Please let me know whether this long pending matter has not been resolved because I haven't been able to reply to your message @115851
AmazonHelp: @171760 We can't directly view your Amazon account. What is the error you are facing while replying back to us? ^CB
Customer: @AmazonHelp There's just an option to select yes or no for 'Is your problem resolved?' Here, check https://t.co/fziqeo8dOp","@171760 to your Amazon account, request you to add it here: https://t.co/WWvyAPW47M and try replying from it. 2/2 ^NK",account,other,,3,3,,,,,
2087185,617116,2087184,"@AmazonHelp If an item, Blu-ray says usually ships 1-3 weeks in red letters,is it out of stock?","Customer: @AmazonHelp If an item, Blu-ray says usually ships 1-3 weeks in red letters,is it out of stock?","@617116 Oftentimes, yes. The time frame you're seeing is based on when we expect to receive stock, but it may be later. ^WT",shipping,other,,1,2,,,,,
132412,145872,132411,@AmazonHelp how will I know when my items will ship I usually get an email and it’s been 5 days and my item still isn’t showing an estimated shipping date,Customer: @AmazonHelp how will I know when my items will ship I usually get an email and it’s been 5 days and my item still isn’t showing an estimated shipping date,"@145872 Hey Ryan, are all items in stock? It's possible that one or more items may not be immediately in stock, hence why a delivery date was not yet provided. ^TP",shipping,other,,1,3,,,,,
1422820,309803,1422819,@AmazonHelp I just got an email [CASE 1862761112] which declined me. I do NOT understand why this is happening. I am happy to talk to someone about it?,"Customer: @AmazonHelp This is what I mean. I OWN this item and I would like to sell it on Amazon. But no, no you cannot do that. That's rubbish isn't it? https://t.co/vgmrmkZzUK
AmazonHelp: @309803 What information do you get when you request approval? ^MC
Customer: @AmazonHelp I just got an email [CASE 1862761112] which declined me. I do NOT understand why this is happening. I am happy to talk to someone about it?",@309803 Did the email have any reasons for declining you? ^JJ,information,other,explicit_human_request,3,3,,,,,
1232851,409152,1232853,@AmazonHelp Hi I have still not received any message on pick up of item to be returned. Have lodged complaint on phone &amp; through Twitter. Disappointing,"Customer: @115850 wanted to return a wrongly delivered item &amp; get it replaced. Ticket raised; pick up cancelled w/o reason; reported it. No action😞
AmazonHelp: @409152 Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. 2/2 ^HD
Customer: @AmazonHelp Hi I have still not received any message on pick up of item to be returned. Have lodged complaint on phone &amp; through Twitter. Disappointing",@409152 secure link mentioned earlier. We’ll sort this for you. 2/2 ^SB,refund,other,explicit_human_request|missing_delivery,3,3,,,,,
180509,158445,180508,@AmazonHelp The next line is Ley ending chat. Wtf is this,"Customer: @AmazonHelp hey. I ordered battlefront 2 for ps4 a long time ago. Never received a beta key.Just got ""hung up"" on chat after asking about it
Customer: @AmazonHelp https://t.co/hlLW4nKbZb
Customer: @AmazonHelp The next line is Ley ending chat. Wtf is this",@158445 Apologizes for the misunderstanding- When you spoke to Yineeta what was advised with regards your order? ^NV,order,other,explicit_human_request|high_frustration,3,3,,,,,
782701,124407,782702,@AmazonHelp Hey thanks for the link. Couple of agents were not able to fix the issue. They have asked for further 24-48hrs,"Customer: @AmazonHelp Earlier they used to give that option. Now it's not available.
AmazonHelp: @124407 You can use this link: https://t.co/2n73phHPtG to contact an agent via chat and speak about the order. ^JJ
Customer: @AmazonHelp Hey thanks for the link. Couple of agents were not able to fix the issue. They have asked for further 24-48hrs","@124407 Hi, have we arranged to contact you after this time frame with an update? ^TS",complaint,other,explicit_human_request,3,1,,,,,
1128071,385947,1128077,@AmazonHelp In the end a lady told me that there is no need of manager for this issue. U have to wait...thats ridiculous.,"AmazonHelp: @385947 We don't have access to your account over Twitter. Kindly elaborate on your concern and we'll help you better. (1/2) ^ZH
Customer: @AmazonHelp Issue is that i had ordered for a headphone and that was not upto the mark so I returned. Stopped the replacement too. Looking for my refund
Customer: @AmazonHelp In the end a lady told me that there is no need of manager for this issue. U have to wait...thats ridiculous.","@385947 I get your concern, please provide your details through the link provided above and we shall get back to you on this. ^SH",refund,investigation,explicit_human_request|high_frustration,3,3,,,,,
153723,151193,153722,@AmazonHelp Still nothing 😕,"Customer: @AmazonHelp When can I expect the email? Thanks!
AmazonHelp: @151193 Hi there! Please reach out to us if you have not received anything within 72 business hours. (Don't forget to check your spam and junk folders as well!)
Customer: @AmazonHelp Still nothing 😕",@151193 Sorry to hear you've had no updates. Can you contact us here: https://t.co/hApLpMlfHN so we can take a look? ^MI,delivery,other,missing_delivery,3,5,,,,,
274044,181483,274046,@AmazonHelp NP!!!ノープロブレム!! うちで買うことにします!!へへへ!!,"Customer: Amazonで買った猫かわいい https://t.co/DKDZn3acNF
AmazonHelp: @181483 ∑o(*'o'*)o 返品方法についてのご案内は必要でしょうか...! 😍 YM
Customer: @AmazonHelp NP!!!ノープロブレム!! うちで買うことにします!!へへへ!!",@181483 気が変わった時はいつでもお待ちしております😊😊 それにしても、もふもふ具合がたまりません...!!(*´Д｀*)❤ YM,information,other,,3,2,,,,,
1341588,432925,1341590,@AmazonHelp I preordered super Mario odyssey earlier this week. As of yesterday there was no update to the shipping status (still said preparing),"Customer: @116090 completely screwed my #superMarioOdyssey pre-order. I am beyond pissed and they dont have any support agents fluent in english.
AmazonHelp: @432925 We'd be happy to help. Without posting personal or account sensitive information, can you tell us more about what's going on? ^AF
Customer: @AmazonHelp I preordered super Mario odyssey earlier this week. As of yesterday there was no update to the shipping status (still said preparing)","@432925 When you spoke with us, what options did we provide? ^CO",order,other,explicit_human_request|high_frustration,3,3,,,,,
1434129,452971,1434126,@AmazonHelp Shall I call or live chat?,"Customer: @115830 really unhappy- waited in all day yday for parcel &amp; not delivered. Spoke the CS delivery promised for 2day still no parcel
AmazonHelp: @452971 That's terrible! We want to make this right. Please contact us here so we can investigate: https://t.co/JzP7hlA23B ^SH
Customer: @AmazonHelp Shall I call or live chat?",@452971 Whichever is most convenient for you. ^LL,delivery,other,explicit_human_request|missing_delivery|high_frustration,3,2,,,,,
1572908,484856,1572907,"@115850 Hi, can you share the email id for which i can write to for assistance on returns. Return pickup for my order is not happened since Oct 11. Need assistance","Customer: @115850 Hi, can you share the email id for which i can write to for assistance on returns. Return pickup for my order is not happened since Oct 11. Need assistance",@484856 You could connect with our support team here: https://t.co/vlvfJr4nN9. They'll be happy to help you. ^ST,refund,acknowledgement,,1,1,,,,,
2747121,287312,2747119,"@AmazonHelp The person I was working with gave me a refund and extended my prime, which I appreciate but my package is still lost and I was promised it would arrive Saturday, Sunday and then today and it's not here. Only to be told it was lost ultimately and they've known about it...","Customer: Is it just me or has anyone else noticed that the @115821 customer service has decreased recently?! They can barely speak English and I'm convinced I'm talking to a computer due to their automated responses.
AmazonHelp: @287312 I'm sorry for the unsatisfactory customer service experience. We'd like to help if we can. Are you having issues with a recent order? If so, what options have been provided? Please let us know! ^FD
Customer: @AmazonHelp The person I was working with gave me a refund and extended my prime, which I appreciate but my package is still lost and I was promised it would arrive Saturday, Sunday and then today and it's not here. Only to be told it was lost ultimately and they've known about it...",@287312 We can certainly understand. Have you had the opportunity to reorder? ^BE,delivery,other,,3,3,,,,,
1274971,418447,1276181,"@115821 I asked your rep why my items were delayed her answer ? “ sorry about that, can I place u on a brief hold?” . No explanation.","Customer: @115821 you know what ? I’ve been on the phone for 14:18 and have been put on hold 4 times, with no resolution to my issue. Still holding.
Customer: @115821 I pay for amazon prime. I ordered items for my business on Thurs. they are not here. App says they won’t be until Tuesday. Why?
Customer: @115821 I asked your rep why my items were delayed her answer ? “ sorry about that, can I place u on a brief hold?” . No explanation.","@418447 Hi, was the order delayed in transit or at dispatch? ^AT",information,other,explicit_human_request,3,3,,,,,
